S018_009	Boredom	2	M
S020_005	Sadness	7	M
S022_002	Sadness	7	F

S001_005	Unsure	13	M
S001_006	Thinking	12	M
S001_007	Concentrating	4	M
S001_008	Concentrating	4	M
S001_009	Unsure	13	M
S001_010	Happiness	8	M
S001_011	Happiness	8	M
S001_012	Concentrating	4	M
S001_013	Concentrating	4	M
S001_014	sadness	10	M
S001_015	Anger	1	M
S002_001	Neutral	9	M
S002_010	Unsure	13	M
S002_011	Unsure	13	M
S002_012	Concentrating	4	M
S002_013	Neutral	9	M
S002_014	Concentrating	4	M
S002_015	Happiness	8	M
S002_016	Unsure	13	M
S002_017	Happiness	8	M
S002_018	Happiness	8	M
S002_019	Neutral	9	M
S002_020	Happiness	8	M
S002_021	Unsure	13	M
S002_022	Happiness	8	M
S002_023	Thinking	12	M
S002_024	Thinking	12	M
S002_025	Unsure	13	M
S002_026	Happiness	8	M
S002_027	Anger	1	M
S002_028	Anger	1	M
S002_029	Happiness	8	M
S002_030	Unsure	13	M
S002_033	Happiness	8	M
S002_035	Neutral	9	M
S002_036	Boredom	2	M
S002_037	Disgust	6	M
S002_038	Happiness	8	M
S002_039	Happiness	8	M
S002_040	Neutral	9	M
S002_041	Neutral	9	M
S002_042	Unsure	13	M
S002_043	Neutral	9	M
S002_045	Happiness	8	M
S002_046	Unsure	13	M
S002_047	Disgust	6	M
S002_048	Sadness	10	M
S002_049	Disgust	6	M
S003_001	Neutral	9	M
S003_010	Thinking	12	M
S003_011	Unsure	13	M
S003_012	Unsure	13	M
S003_013	Neutral	9	M
S003_014	Concentrating	4	M
S003_015	Happiness	8	M
S003_016	Happiness	8	M
S003_017	Happiness	8	M
S003_018	Happiness	8	M
S003_019	Neutral	9	M
S003_020	Happiness	8	M
S003_021	Neutral	9	M
S003_022	Happiness	8	M
S003_025	Sadness	10	M
S003_027	Sadness	10	M
S003_028	Anger	1	M
S003_029	Happiness	8	M
S003_030	unsure	13	M
S003_031	Neutral	9	M
S003_032	Happiness	8	M
S003_033	Disgust	6	M
S003_035	Thinking	12	M
S003_036	Sadness	10	M
S003_037	Bothered	3	M
S003_038	Bothered	3	M
S003_039	Happiness	8	M
S003_040	Neutral	9	M
S003_041	Happiness	8	M
S003_042	Happiness	8	M
S003_043	Happiness	8	M
S003_044	Thinking	12	M
S003_046	Anger	1	M
S003_047	Disgust	6	M
S003_048	fear	7	M
S004_001	Neutral	9	M
S004_010	Unsure	13	M
S004_011	Unsure	13	M
S004_012	Thinking	12	M
S004_013	Thinking	12	M
S004_014	Contempt	5	M
S004_016	Contempt	5	M
S004_017	Happiness	8	M
S004_018	Happiness	8	M
S004_019	Thinking	12	M
S004_020	Contempt	5	M
S004_022	Happiness	8	M
S004_023	Happiness	8	M
S004_024	Thinking	12	M
S004_025	Neutral	9	M
S004_026	Sadness	10	M
S004_027	Sadness	10	M
S004_028	Sadness	10	M
S004_029	Anger	1	M
S004_030	Neutral	9	M
S004_031	Anger	1	M
S004_032	Disgust	6	M
S004_033	Fear	7	M
S004_034	Disgust	6	M
S004_036	Fear	7	M
S004_037	Fear	7	M
S004_038	Disgust	6	M
S004_039	Disgust	6	M
S004_040	Fear	7	M
S004_041	Surprise	11	M
S004_042	Anger	1	M
S004_043	Fear	7	M
S004_044	Thinking	12	M
S004_046	Disgust	6	M
S006_001	Neutral	9	M
S006_010	Thinking	12	M
S006_011	Unsure	13	M
S006_012	Thinking	12	M
S006_013	Neutral	9	M
S006_014	Contempt	5	M
S006_016	Happiness	8	M
S006_017	Thinking	12	M
S006_018	Happiness	8	M
S006_019	Happiness	8	M
S006_020	Contempt	5	M
S006_021	Boredom	2	M
S006_022	Happiness	8	M
S006_024	Boredom	2	M
S006_026	Happiness	8	M
S006_029	Sadness	10	M
S006_030	Neutral	9	M
S006_031	Concentrating	4	M
S006_032	Neutral	9	M
S006_035	Boredom	2	M
S006_036	Neutral	9	M
S006_037	Happiness	8	M
S006_038	Thinking	12	M
S006_040	Neutral	9	M
S006_042	Neutral	9	M
S006_045	Neutral	9	M
S006_046	Disgust	6	M
S006_047	Neutral	9	M
S006_048	Bothered	3	M
S006_049	Fear	7	M
S006_050	Disgust	6	M
S006_051	Contempt	5	M
S006_053	Contempt	5	M
S006_054	Contempt	5	M
S006_055	Neutral	9	M
S007_001	Neutral	9	M
S007_011	Unsure	13	M
S007_012	Thinking	12	M
S007_013	Thinking	12	M
S007_014	Concentrating	4	M
S007_015	Concentrating	4	M
S007_016	Unsure	13	M
S007_017	Unsure	13	M
S007_018	Happiness	8	M
S007_019	thinking	12	M
S007_020	Happiness	8	M
S007_021	Thinking	12	M
S007_022	Thinking	12	M
S007_023	Thinking	12	M
S007_025	Neutral	9	M
S007_026	Thinking	12	M
S007_027	Bothered	3	M
S007_028	Sadness	10	M
S007_029	Anger	1	M
S007_032	Bothered	3	M
S007_034	Disgust	6	M
S007_035	Disgust	6	M
S007_036	Disgust	6	M
S007_037	Disgust	6	M
S007_038	Disgust	6	M
S007_039	Unsure	13	M
S007_042	Disgust	6	M
S007_043	Fear	7	M
S007_044	Fear	7	M
S007_045	Fear	7	M
S007_046	Disgust	6	M
S007_047	Fear	7	M
S007_048	Fear	7	M
S007_049	Fear	7	M
S007_050	Fear	7	M
S007_051	Thinking	12	M
S008_001	Neutral	9	M
S008_017	Thinking	12	M
S008_018	Thinking	12	M
S008_019	Concentrating	4	M
S008_020	Unsure	13	M
S008_021	Concentrating	4	M
S008_022	Happiness	8	M
S008_023	Happiness	8	M
S008_024	Happiness	8	M
S008_025	Happiness	8	M
S008_027	Contepmt	5	M
S008_028	Thinking	12	M
S008_029	Anger	1	M
S008_030	Anger	1	M
S008_031	Neutral	9	M
S008_032	Sadness	10	M
S008_033	Anger	1	M
S008_034	Happiness	8	M
S008_036	Fear	7	M
S008_037	Thinking	12	M
S008_038	Bothered	3	M
S008_041	Bothered	3	M
S008_042	Thinking	12	M
S008_043	Surprise	11	M
S008_044	Surprise	11	M
S008_045	Disgust	6	M
S008_046	Happiness	8	M
S008_048	Contempt	5	M
S008_049	Happiness	8	M
S008_050	Happiness	8	M
S008_051	Sadness	10	M
S009_001	Neutral	9	M
S009_010	Thinking	12	M
S009_011	Unsure	13	M
S009_012	Concentrating	4	M
S009_013	Unsure	13	M
S009_014	Neutral	9	M
S009_015	Happiness	8	M
S009_016	Neutral	9	M
S009_017	Thinking	12	M
S009_019	Surprise	11	M
S009_020	Unsure	13	M
S009_022	concentrating	4	M
S009_023	Unsure	13	M
S009_025	Neutral	9	M
S009_026	Anger	1	M
S009_027	Bothered	3	M
S009_028	Sadness	10	M
S009_029	Sadness	10	M
S009_030	Bothered	3	M
S009_031	Sadness	10	M
S009_032	anger	1	M
S009_033	Anger	1	M
S009_034	Sadness	10	M
S009_035	Sadness	10	M
S009_036	Sadness	10	M
S009_037	Unsure	13	M
S009_038	Neutral	9	M
S009_039	anger	1	M
S009_040	Bothered	3	M
S009_041	Disgust	6	M
S009_042	Disgust	6	M
S009_043	Thinking	12	M
S009_044	Anger	1	M
S009_045	Anger	1	M
S009_046	Sadness	10	M
S009_047	Sadness	10	M
S009_048	Fear	7	M
S009_049	Fear	7	M
S009_050	Sadness	10	M
S009_051	Fear	7	M
S010_001	Happiness	8	F
S010_002	Neutral	9	F
S010_010	Concentrating	4	F
S010_011	Concentrating	4	F
S010_012	Surprise	11	F
S010_013	Unsure	13	F
S010_014	Thinking	12	F
S010_015	Disgust	6	F
S010_016	Happiness	8	F
S010_017	Unsure	13	F
S010_018	Unsure	13	F
S010_019	Bothered	3	F
S010_021	Concentrating	4	F
S010_023	concentrating	4	F
S010_024	Happiness	8	F
S010_025	Happiness	8	F
S010_026	Happiness	8	F
S010_027	Thinking	12	F
S010_029	Thinking	12	F
S010_030	Unsure	13	F
S010_031	Bothered	3	F
S010_032	Neutral	9	F
S010_033	Unsure	13	F
S010_034	Unsure	13	F
S010_036	Boredom	2	F
S010_037	Sadness	10	F
S010_038	Sadness	10	F
S010_039	Disgust	6	F
S010_040	Disgust	6	F
S010_041	Disgust	6	F
S010_042	Sadness	10	F
S010_043	Anger	1	F
S010_044	Bothered	3	F
S010_045	Bothered	3	F
S010_046	Bothered	3	F
S010_047	Bothered	3	F
S010_048	Sadness	10	F
S010_049	Sadness	10	F
S010_050	Neutral	9	F
S010_051	Happiness	8	F
S010_053	Neutral	9	F
S010_055	Unsure	13	F
S010_056	Disgust	6	F
S010_057	Disgust	6	F
S010_058	Disgust	6	F
S010_059	Happiness	8	F
S010_060	Sadness	10	F
S010_061	Sadness	10	F
S010_062	Sadness	10	F
S010_063	Disgust	6	F
S010_064	Disgust	6	F
S010_065	Disgust	6	F
S010_066	Disgust	6	F
S010_067	Bothered	3	F
S010_068	Surprise	11	F
S010_069	Surprise	11	F
S010_070	Fear	7	F
S010_071	Disgust	6	F
S010_072	Happiness	8	F
S011_001	Happiness	8	M
S011_002	Neutral	9	M
S011_012	Concentrating	4	M
S011_013	Concentrating	4	M
S011_014	Concentrating	4	M
S011_015	Concentrating	4	M
S011_016	Concentrating	4	M
S011_017	Concentrating	4	M
S011_018	Concentrating	4	M
S011_019	Concentrating	4	M
S011_020	Happiness	8	M
S011_021	Happiness	8	M
S011_022	Happiness	8	M
S011_023	Concentrating	4	M
S011_024	Happiness	8	M
S011_025	Thinking	12	M
S011_026	Thinking	12	M
S011_027	Thinking	12	M
S011_028	Unsure	13	M
S011_029	Thinking	12	M
S011_030	Thinking	12	M
S011_031	Thinking	12	M
S011_032	Thinking	12	M
S011_033	Neutral	9	M
S011_036	Disgust	6	M
S011_037	Unsure	13	M
S012_001	Happiness	8	F
S012_002	Happiness	8	F
S012_010	Concentrating	4	F
S012_011	Thinking	12	F
S012_012	Happiness	8	F
S012_013	Happiness	8	F
S012_014	Happiness	8	F
S012_015	Happiness	8	F
S012_016	Concentrating	4	F
S012_017	Happiness	8	F
S012_018	Thinking	12	F
S012_019	Sadness	10	F
S012_020	Thinking	12	F
S012_021	sadness	10	F
S012_022	Disgust	6	F
S012_023	Disgust	6	F
S012_024	Bothered	3	F
S012_025	Bothered	3	F
S012_026	Surprise	11	F
S012_027	Surprise	11	F
S012_028	Disgust	6	F
S012_029	Sadness	10	F
S012_030	Anger	1	F
S012_032	Sadness	10	F
S012_033	Neutral	9	F
S012_034	Sadness	10	F
S012_035	Neutral	9	F
S012_036	Unsure	13	F
S012_037	Neutral	9	F
S012_038	Bothered	3	F
S012_039	Bothered	3	F
S012_040	Sadness	10	F
S012_041	Bothered	3	F
S012_042	Surprise	11	F
S012_043	Surprise	11	F
S013_001	Neutral	9	M
S013_013	Unsure	13	M
S013_014	Concentrating	4	M
S013_015	Unsure	13	M
S013_016	Concentrating	4	M
S013_017	Happiness	8	M
S013_018	Happiness	8	M
S013_019	Neutral	9	M
S013_020	Happiness	8	M
S013_021	Happiness	8	M
S013_022	Disgust	6	M
S013_023	Neutral	9	M
S013_024	Sadness	10	M
S013_025	Disgust	6	M
S013_027	Sadness	10	M
S013_028	Sadness	10	M
S013_029	Surprise	11	M
S013_032	Anger	1	M
S013_034	Sadness	10	M
S013_035	Concentrating	4	M
S013_038	Sadness	10	M
S013_039	Bothered	3	M
S013_040	Disgust	6	M
S013_041	Bothered	3	M
S013_042	anger	1	M
S013_043	Bothered	3	M
S013_044	Disgust	6	M
S014_001	Neutral	9	M
S014_011	Unsure	13	M
S014_012	Unsure	13	M
S014_013	Unsure	13	M
S014_014	Unsure	13	M
S014_015	Happiness	8	M
S014_016	Happiness	8	M
S014_017	Happiness	8	M
S014_018	Happiness	8	M
S014_019	Surprise	11	M
S014_020	Thinking	12	M
S014_021	Thinking	12	M
S014_022	Neutral	9	M
S014_023	Neutral	9	M
S014_024	Neutral	9	M
S014_025	Thinking	12	M
S014_026	Concentrating	4	M
S014_027	Neutral	9	M
S014_028	Neutral	9	M
S014_029	Neutral	9	M
S014_030	Happiness	8	M
S014_031	Bothered	3	M
S014_032	Bothered	3	M
S014_033	Disgust	6	M
S014_034	Disgust	6	M
S014_035	Disgust	6	M
S014_036	Neutral	9	M
S014_037	Unsure	13	M
S014_040	Bothered	3	M
S015_001	Happiness	8	M
S015_002	Unsure	13	M
S015_006	Thinking	12	M
S015_007	Happiness	8	M
S015_008	Neutral	9	M
S015_009	Concentrating	4	M
S015_010	Unsure	13	M
S015_011	Concentrating	4	M
S015_012	Concentrating	4	M
S015_013	Neutral	9	M
S015_014	Thinking	12	M
S015_015	Thinking	12	M
S015_016	Happiness	8	M
S015_017	Happiness	8	M
S015_018	Thinking	12	M
S015_019	Happiness	8	M
S015_020	Thinking	12	M
S015_021	Thinking	12	M
S015_024	Bothered	3	M
S015_025	Boredom	2	M
S015_026	Neutral	9	M
S015_028	Happiness	8	M
S015_030	Thinking	12	M
S015_031	Thinking	12	M
S015_032	Thinking	12	M
S015_033	Sadness	10	M
S015_034	Thinking	12	M
S015_035	Thinking	12	M
S015_036	Neutral	9	M
S015_037	unsure	13	M
S015_038	Bothered	3	M
S015_040	Anger	1	M
S015_041	Anger	1	M
S015_043	Anger	1	M
S015_044	anger	1	M
S015_045	Happiness	8	M
S015_046	Unsure	13	M
S015_047	Unsure	13	M
S015_048	Neutral	9	M
S015_049	Thinking	12	M
S015_050	neutral	9	M
S015_051	Thinking	12	M
S015_052	Disgust	6	M
S015_053	Disgust	6	M
S015_054	Bothered	3	M
S015_055	Bothered	3	M
S015_056	Happiness	8	M
S015_057	Disgust	6	M
S015_058	Bothered	3	M
S015_059	Disgust	6	M
S016_001	Neutral	9	M
S016_004	Happiness	8	M
S016_008	Happiness	8	M
S016_010	Thinking	12	M
S016_011	Concentrating	4	M
S016_012	Happiness	8	M
S016_013	Thinking	12	M
S016_014	Neutral	9	M
S016_015	Boredom	2	M
S016_016	Disgust	6	M
S016_017	Unsure	13	M
S016_018	Disgust	6	M
S016_019	Surprise	11	M
S017_010	unsure	13	F
S017_011	Unsure	13	F
S017_012	Thinking	12	F
S017_013	concentrating	4	F
S017_014	Unsure	13	F
S017_015	Thinking	12	F
S017_016	concentrating	4	F
S017_017	Unsure	13	F
S017_019	Unsure	13	F
S017_020	Unsure	13	F
S017_021	Happiness	8	F
S017_023	Neutral	9	F
S017_024	Happiness	8	F
S017_025	Happiness	8	F
S017_026	Happiness	8	F
S017_028	Neutral	9	F
S017_032	Happiness	8	F
S017_033	Surprise	11	F
S017_034	Happiness	8	F
S017_035	Bothered	3	F
S017_036	Neutral	9	F
S017_037	Sadness	10	F
S017_038	Sadness	10	F
S017_039	Sadness	10	F
S017_040	Sadness	10	F
S017_041	Sadness	10	F
S017_042	Sadness	10	F
S017_043	Sadness	10	F
S017_044	Anger	1	F
S017_045	Sadness	10	F
S017_046	Sadness	10	F
S017_047	Anger	1	F
S017_048	Sadness	10	F
S017_049	Disgust	6	F
S017_050	Sadness	10	F
S017_052	Disgust	6	F
S017_053	Bothered	3	F
S017_054	Happiness	8	F
S017_055	Happiness	8	F
S018_001	Neutral	9	M
S018_011	Thinking	12	M
S018_012	Neutral	9	M
S018_013	Concentrating	4	M
S018_014	Unsure	13	M
S018_015	Neutral	9	M
S018_016	Neutral	9	M
S018_017	Unsure	13	M
S018_018	Happiness	8	M
S018_019	Thinking	12	M
S018_020	Boredom	2	M
S018_021	Happiness	8	M
S018_022	Happiness	8	M
S018_023	Happiness	8	M
S018_024	Surprise	11	M
S018_026	Unsure	13	M
S018_027	Unsure	13	M
S018_028	Sadness	10	M
S018_029	unsure	13	M
S018_030	Sadness	10	M
S018_031	Sadness	10	M
S018_032	Happiness	8	M
S018_033	Anger	1	M
S018_036	Sadnes	10	M
S018_039	Unsure	13	M
S018_040	Bothered	3	M
S018_041	Bothered	3	M
S018_044	Boredom	2	M
S018_045	Thinking	12	M
S019_001	Neutral	9	F
S019_002	Thinking	12	F
S019_024	Concentrating	4	F
S019_025	Concentrating	4	F
S019_026	Concentrating	4	F
S019_027	Unsure	13	F
S019_028	Thinking	12	F
S019_029	Concentrating	4	F
S019_030	Neutral	9	F
S019_031	Neutral	9	F
S019_032	Unsure	13	F
S019_033	Unsure	13	F
S019_034	Happiness	8	F
S019_035	Happiness	8	F
S019_036	Happiness	8	F
S019_037	Happiness	8	F
S019_038	Happiness	8	F
S019_039	Neutral	9	F
S019_040	Neutral	9	F
S019_041	Happiness	8	F
S019_042	Happiness	8	F
S019_043	Neutral	9	F
S019_044	Neutral	9	F
S019_045	Thinking	12	F
S019_046	Sadness	10	F
S019_047	Sadness	10	F
S019_048	Sadness	10	F
S019_049	Sadness	10	F
S019_050	Sadness	10	F
S019_051	Sadness	10	F
S019_052	Sadness	10	F
S019_053	Sadness	10	F
S019_054	Anger	1	F
S019_055	Anger	1	F
S019_056	Anger	1	F
S019_057	Anger	1	F
S019_058	Anger	1	F
S019_059	Neutral	9	F
S019_060	Thinking	12	F
S019_062	fear	7	F
S019_063	Disgust	6	F
S019_064	Disgust	6	F
S019_065	Disgust	6	F
S019_066	Neutral	9	F
S019_067	Sadness	10	F
S019_068	Sadness	10	F
S019_069	Sadness	10	F
S019_070	Disgust	6	F
S019_071	Neutral	9	F
S019_072	Surprise	11	F
S019_073	Thinking	12	F
S019_074	Surprise	11	F
S020_001	Neutral	9	M
S020_015	Concentrating	4	M
S020_016	Concentrating	4	M
S020_017	Thinking	12	M
S020_018	Unsure	13	M
S020_019	Concentrating	4	M
S020_020	Concentrating	4	M
S020_021	Happiness	8	M
S020_022	Neutral	9	M
S020_023	Happiness	8	M
S020_024	Boredom	2	M
S020_025	Neutral	9	M
S020_026	Happiness	8	M
S020_027	Neutral	9	M
S020_029	Surprise	11	M
S020_031	Surprise	11	M
S020_032	Surprise	11	M
S020_033	Sadness	10	M
S020_034	Sadness	10	M
S020_035	Sadness	10	M
S020_036	Neutral	9	M
S020_037	Sadness	10	M
S020_038	Sadness	10	M
S020_039	Sadness	10	M
S020_040	Sadness	10	M
S020_041	Sadness	10	M
S020_042	Sadness	10	M
S020_043	Sadness	10	M
S020_044	Anger	1	M
S020_045	Anger	1	M
S020_046	Anger	1	M
S020_047	Anger	1	M
S020_048	Neutral	9	M
S020_049	Thinking	12	M
S020_050	Unsure	13	M
S020_051	Neutral	9	M
S020_052	Neutral	9	M
S020_053	Surprise	11	M
S020_054	Bothered	3	M
S020_055	Disgust	6	M
S020_056	Disgust	6	M
S020_057	Disgust	6	M
S020_058	Anger	1	M
S020_059	Anger	1	M
S020_060	Unsure	13	M
S020_062	Bothered	3	M
S020_063	Sadness	10	M
S021_010	Happiness	8	F
S021_011	Unsure	13	F
S021_012	Unsure	13	F
S021_013	Unsure	13	F
S021_014	Neutral	9	F
S021_015	Concentrating	4	F
S021_016	Thinking	12	F
S021_017	Concentrating	4	F
S021_018	Thinking	12	F
S021_019	Thinking	12	F
S021_020	Unsure	13	F
S021_021	Neutral	9	F
S021_022	Bothered	3	F
S021_023	Thinking	12	F
S021_024	Unsure	13	F
S021_025	Thinking	12	F
S021_026	Unsure	13	F
S021_027	Happiness	8	F
S021_028	Happiness	8	F
S021_029	Thinking	12	F
S021_030	Thinking	12	F
S021_031	Happiness	8	F
S021_032	Unsure	13	F
S021_033	Unsure	13	F
S021_034	Thinking	12	F
S021_035	Bothered	3	F
S021_036	Contempt	5	F
S021_037	Boredom	2	F
S021_038	Happiness	8	F
S021_039	Happiness	8	F
S021_040	Surprise	11	F
S021_041	Surprise	11	F
S021_042	Surprise	11	F
S021_043	Bothered	3	F
S021_044	Thinking	12	F
S021_045	Bothered	3	F
S021_046	Bothered	3	F
S021_047	Sadness	10	F
S021_048	Neutral	9	F
S021_049	Anger	1	F
S021_050	Anger	1	F
S021_051	Sadness	10	F
S021_052	Sadness	10	F
S021_053	Sadness	10	F
S021_054	Sadness	10	F
S021_055	Sadness	10	F
S021_056	Bothered	3	F
S021_057	Boredom	2	F
S021_058	Sadness	10	F
S021_059	Boredom	2	F
S021_060	neutral	9	F
S021_062	Surprise	11	F
S021_063	Fear	7	F
S021_064	Anger	1	F
S021_065	Sadness	10	F
S021_066	Sadness	10	F
S021_067	Anger	1	F
S021_068	Anger	1	F
S021_069	Anger	1	F
S021_070	Happiness	8	F
S021_071	Thinking	12	F
S021_072	Bothered	3	F
S021_073	Neutral	9	F
S021_074	Anger	1	F
S021_076	bothered	3	F
S021_077	Disgust	6	F
S021_078	Disgust	6	F
S021_079	Disgust	6	F
S021_080	Boredom	2	F
